Tanggal,provinsi (plot_tk_kab),bps_province_id,name,bps_regency_id,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
2022-06-14,MALUKU,81,KEPULAUAN ARU,8105,95226,476,67,59,0.703589355848193,0.0,14.07563025210084,2.197802197802198
2022-06-15,MALUKU,81,KEPULAUAN ARU,8105,95226,476,83,113,0.871610694558209,0.0,17.436974789915965,1.9230769230769231
2022-06-16,MALUKU,81,KEPULAUAN ARU,8105,95226,476,84,113,0.882112028227585,0.0,17.647058823529413,1.9230769230769231
2022-06-13,MALUKU,81,KEPULAUAN TANIMBAR,8101,100938,504,55,0,0.544888941726604,0.0,10.912698412698411,0.0
2022-06-14,MALUKU,81,KEPULAUAN TANIMBAR,8101,100938,504,51,0,0.505260655055579,0.0,10.11904761904762,0.0
2022-06-15,MALUKU,81,KEPULAUAN TANIMBAR,8101,100938,504,52,0,0.515167726723335,0.0,10.317460317460316,0.0
2022-06-16,MALUKU,81,KEPULAUAN TANIMBAR,8101,100938,504,41,0,0.406189938378014,0.0,8.134920634920634,0.0
2022-06-13,MALUKU,81,KOTA AMBON,8171,484690,483,779,1664,1.60721285770286,0.128369704749679,161.28364389233954,18.786857624262847
2022-06-14,MALUKU,81,KOTA AMBON,8171,484690,483,767,1629,1.58245476490128,0.130378096479791,158.7991718426501,18.34319526627219
2022-06-15,MALUKU,81,KOTA AMBON,8171,484690,483,602,1285,1.24203098887949,0.166112956810631,124.63768115942028,20.37617554858934
2022-06-16,MALUKU,81,KOTA AMBON,8171,484690,483,638,1343,1.31630526728424,0.156739811912226,132.0910973084886,20.040691759918616
2022-06-13,MALUKU,81,KOTA TUAL,8172,78218,392,73,4,0.933289012759212,0.0,18.62244897959184,0.0
2022-06-14,MALUKU,81,KOTA TUAL,8172,78218,392,64,6,0.818225983788898,0.0,16.3265306122449,0.0
2022-06-15,MALUKU,81,KOTA TUAL,8172,78218,392,60,9,0.767086859802092,0.0,15.306122448979592,0.0
2022-06-16,MALUKU,81,KOTA TUAL,8172,78218,392,55,8,0.703162954818584,0.0,14.030612244897958,1.25
2022-06-13,MALUKU,81,MALUKU BARAT DAYA,8108,73701,371,29,0,0.393481770939336,0.0,7.816711590296496,0.0
2022-06-14,MALUKU,81,MALUKU BARAT DAYA,8108,73701,371,27,0,0.366345097081451,0.0,7.277628032345014,0.0
2022-06-15,MALUKU,81,MALUKU BARAT DAYA,8108,73701,371,27,0,0.366345097081451,0.0,7.277628032345014,0.0
2022-06-16,MALUKU,81,MALUKU BARAT DAYA,8108,73701,371,30,0,0.407050107868279,0.0,8.086253369272237,0.0
2022-06-13,MALUKU,81,MALUKU TENGAH,8103,376484,1883,284,64,0.754348126347999,0.0,15.082315454062666,0.5617977528089888
2022-06-14,MALUKU,81,MALUKU TENGAH,8103,376484,1883,264,57,0.701225018858703,0.0,14.020180562931492,0.8746355685131195
2022-06-15,MALUKU,81,MALUKU TENGAH,8103,376484,1883,230,64,0.610915736126901,0.0,12.214551248008496,1.0169491525423728
2022-06-16,MALUKU,81,MALUKU TENGAH,8103,376484,1883,222,71,0.589666493131182,0.0,11.789697291556028,0.6872852233676976
2022-06-13,MALUKU,81,MALUKU TENGGARA,8102,112818,567,69,5,0.611604531191831,0.0,12.16931216931217,1.2048192771084338
2022-06-14,MALUKU,81,MALUKU TENGGARA,8102,112818,567,73,10,0.647059866333387,0.0,12.874779541446207,1.1111111111111112
2022-06-15,MALUKU,81,MALUKU TENGGARA,8102,112818,567,65,14,0.576149196050276,0.0,11.46384479717813,1.2658227848101269
2022-06-16,MALUKU,81,MALUKU TENGGARA,8102,112818,567,67,15,0.593876863621053,0.0,11.816578483245149,1.282051282051282
2022-06-13,MALUKU,81,SERAM BAGIAN BARAT,8106,173393,868,146,29,0.842017843857595,0.0,16.82027649769585,0.0
2022-06-14,MALUKU,81,SERAM BAGIAN BARAT,8106,173393,868,145,24,0.836250598351721,0.0,16.705069124423964,0.0
2022-06-15,MALUKU,81,SERAM BAGIAN BARAT,8106,173393,868,129,20,0.743974670257738,0.0,14.861751152073731,0.0
2022-06-16,MALUKU,81,SERAM BAGIAN BARAT,8106,173393,868,137,23,0.79011263430473,0.0,15.783410138248849,0.628930817610063
2022-06-13,MALUKU,81,SERAM BAGIAN TIMUR,8107,114545,574,60,5,0.523811602426994,0.0,10.452961672473869,0.0
2022-06-14,MALUKU,81,SERAM BAGIAN TIMUR,8107,114545,574,52,6,0.453970055436728,0.0,9.059233449477352,0.0
2022-06-15,MALUKU,81,SERAM BAGIAN TIMUR,8107,114545,574,45,6,0.392858701820245,0.0,7.8397212543554,0.0
2022-06-16,MALUKU,81,SERAM BAGIAN TIMUR,8107,114545,574,58,7,0.506351215679427,0.0,10.104529616724738,0.0
2022-06-13,MALUKU UTARA,82,HALMAHERA BARAT,8201,119675,595,55,12,0.459578023814498,1.81818181818182,9.243697478991598,1.3333333333333337
2022-06-14,MALUKU UTARA,82,HALMAHERA BARAT,8201,119675,595,53,13,0.442866095675789,0.0,8.907563025210084,1.36986301369863
2022-06-15,MALUKU UTARA,82,HALMAHERA BARAT,8201,119675,595,49,14,0.409442239398371,0.0,8.235294117647058,1.5151515151515151
2022-06-16,MALUKU UTARA,82,HALMAHERA BARAT,8201,119675,595,45,15,0.376018383120953,0.0,7.563025210084033,3.278688524590164
2022-06-13,MALUKU UTARA,82,HALMAHERA SELATAN,8204,238714,1197,264,420,1.10592591971983,0.378787878787879,22.05513784461153,1.6216216216216215
2022-06-14,MALUKU UTARA,82,HALMAHERA SELATAN,8204,238714,1197,269,431,1.12687148638119,0.371747211895911,22.47284878863826,2.094240837696335
2022-06-15,MALUKU UTARA,82,HALMAHERA SELATAN,8204,238714,1197,188,249,0.787553306467153,0.0,15.705931495405178,2.18978102189781
2022-06-16,MALUKU UTARA,82,HALMAHERA SELATAN,8204,238714,1197,186,244,0.779175079802609,0.0,15.538847117794486,2.272727272727273
2022-06-13,MALUKU UTARA,82,HALMAHERA TENGAH,8202,58049,287,62,3,1.06806318799635,0.0,21.602787456445995,1.2195121951219512
2022-06-14,MALUKU UTARA,82,HALMAHERA TENGAH,8202,58049,287,56,4,0.964702234319282,0.0,19.51219512195122,1.351351351351351
2022-06-15,MALUKU UTARA,82,HALMAHERA TENGAH,8202,58049,287,46,2,0.792433978190839,0.0,16.02787456445993,1.5384615384615383
2022-06-16,MALUKU UTARA,82,HALMAHERA TENGAH,8202,58049,287,45,2,0.775207152577994,0.0,15.6794425087108,1.5873015873015872
2022-06-13,MALUKU UTARA,82,HALMAHERA TIMUR,8206,99429,497,54,9,0.543101107322813,1.85185185185185,10.865191146881289,1.282051282051282
2022-06-14,MALUKU UTARA,82,HALMAHERA TIMUR,8206,99429,497,56,9,0.563215963149584,1.78571428571429,11.267605633802818,1.25
2022-06-15,MALUKU UTARA,82,HALMAHERA TIMUR,8206,99429,497,47,12,0.472699111929115,2.12765957446809,9.456740442655937,1.4705882352941175
2022-06-16,MALUKU UTARA,82,HALMAHERA TIMUR,8206,99429,497,44,10,0.442526828188959,0.0,8.853118712273641,0.0
2022-06-13,MALUKU UTARA,82,HALMAHERA UTARA,8205,197240,987,102,20,0.517136483471912,0.0,10.33434650455927,5.517241379310345
2022-06-14,MALUKU UTARA,82,HALMAHERA UTARA,8205,197240,987,94,20,0.476576759278037,0.0,9.523809523809524,5.755395683453238
2022-06-15,MALUKU UTARA,82,HALMAHERA UTARA,8205,197240,987,82,21,0.415737172987224,0.0,8.308004052684904,6.349206349206349
2022-06-16,MALUKU UTARA,82,HALMAHERA UTARA,8205,197240,987,71,28,0.359967552220645,0.0,7.193515704154002,3.7037037037037033
2022-06-13,MALUKU UTARA,82,KEPULAUAN SULA,8203,102790,105,71,0,0.690728670104096,0.0,67.61904761904762,0.0
2022-06-14,MALUKU UTARA,82,KEPULAUAN SULA,8203,102790,105,73,0,0.710185815740831,0.0,69.52380952380952,0.0
2022-06-15,MALUKU UTARA,82,KEPULAUAN SULA,8203,102790,105,68,0,0.661542951648993,0.0,64.76190476190476,0.0
2022-06-16,MALUKU UTARA,82,KEPULAUAN SULA,8203,102790,105,46,0,0.447514349644907,0.0,43.80952380952381,0.0
2022-06-13,MALUKU UTARA,82,KOTA TERNATE,8271,243287,245,433,1264,1.77979094649529,0.0,176.73469387755102,0.6134969325153374
2022-06-14,MALUKU UTARA,82,KOTA TERNATE,8271,243287,245,375,1188,1.54138938784234,0.0,153.0612244897959,0.6884681583476765
2022-06-15,MALUKU UTARA,82,KOTA TERNATE,8271,243287,245,330,1027,1.35642266130126,0.0,134.6938775510204,0.5714285714285714
2022-06-16,MALUKU UTARA,82,KOTA TERNATE,8271,243287,245,276,864,1.13446258945196,0.0,112.6530612244898,0.4395604395604395
2022-06-13,MALUKU UTARA,82,KOTA TIDORE KEPULAUAN,8272,101618,511,107,41,1.05296305772599,0.0,20.939334637964773,0.0
2022-06-14,MALUKU UTARA,82,KOTA TIDORE KEPULAUAN,8272,101618,511,105,46,1.03328150524513,0.0,20.54794520547945,0.0
2022-06-15,MALUKU UTARA,82,KOTA TIDORE KEPULAUAN,8272,101618,511,96,50,0.944714519081265,0.0,18.786692759295494,0.0
2022-06-16,MALUKU UTARA,82,KOTA TIDORE KEPULAUAN,8272,101618,511,76,45,0.747898994272668,0.0,14.87279843444227,0.0
2022-06-13,MALUKU UTARA,82,PULAU MOROTAI,8207,69864,350,60,3,0.858811405015459,0.0,17.142857142857142,2.1739130434782608
2022-06-14,MALUKU UTARA,82,PULAU MOROTAI,8207,69864,350,61,2,0.873124928432383,0.0,17.42857142857143,2.2222222222222223
2022-06-15,MALUKU UTARA,82,PULAU MOROTAI,8207,69864,350,55,17,0.787243787930837,0.0,15.714285714285714,4.597701149425287
2022-06-16,MALUKU UTARA,82,PULAU MOROTAI,8207,69864,350,44,17,0.62979503034467,0.0,12.571428571428571,5.47945205479452
2022-06-13,MALUKU UTARA,82,PULAU TALIABU,8208,54708,273,18,0,0.329019521824962,0.0,6.593406593406594,
2022-06-14,MALUKU UTARA,82,PULAU TALIABU,8208,54708,273,21,0,0.383856108795789,0.0,7.6923076923076925,0.0
2022-06-15,MALUKU UTARA,82,PULAU TALIABU,8208,54708,273,23,0,0.420413833443007,0.0,8.424908424908425,0.0
2022-06-16,MALUKU UTARA,82,PULAU TALIABU,8208,54708,273,18,0,0.329019521824962,0.0,6.593406593406594,0.0
2022-06-13,NTB,52,BIMA,5206,515007,2576,279,481,0.541740209356378,1.4336917562724,10.830745341614907,34.93282149712092
2022-06-14,NTB,52,BIMA,5206,515007,2576,298,511,0.578632911785665,2.3489932885906,11.56832298136646,35.34798534798535
2022-06-15,NTB,52,BIMA,5206,515007,2576,284,340,0.551448815258822,2.46478873239437,11.024844720496894,22.96983758700696
2022-06-16,NTB,52,BIMA,5206,515007,2576,278,238,0.539798488175889,2.51798561151079,10.791925465838508,16.010498687664043
2022-06-13,NTB,52,DOMPU,5205,269315,1344,140,140,0.519837365167183,0.0,10.416666666666668,17.277486910994764
2022-06-14,NTB,52,DOMPU,5205,269315,1344,154,152,0.571821101683902,0.0,11.458333333333332,10.552763819095476
2022-06-15,NTB,52,DOMPU,5205,269315,1344,244,285,0.906002265005662,0.0,18.154761904761905,3.873239436619718
2022-06-16,NTB,52,DOMPU,5205,269315,1344,251,304,0.931994133264022,0.0,18.67559523809524,7.28476821192053
2022-06-13,NTB,52,KOTA BIMA,5272,187780,938,155,297,0.825434018532325,0.0,16.52452025586354,46.78899082568808
2022-06-14,NTB,52,KOTA BIMA,5272,187780,938,167,301,0.889338587709021,0.0,17.803837953091683,48.34254143646409
2022-06-15,NTB,52,KOTA BIMA,5272,187780,938,161,285,0.857386303120673,0.0,17.16417910447761,43.91025641025641
2022-06-16,NTB,52,KOTA BIMA,5272,187780,938,173,323,0.921290872297369,0.0,18.44349680170576,36.84210526315789
2022-06-13,NTB,52,KOTA MATARAM,5271,527538,2639,365,817,0.691893285412615,0.547945205479452,13.830996589617278,6.772009029345373
2022-06-14,NTB,52,KOTA MATARAM,5271,527538,2639,431,968,0.817002756199553,0.464037122969838,16.331943918150817,6.122448979591836
2022-06-15,NTB,52,KOTA MATARAM,5271,527538,2639,443,1000,0.83974993270627,0.451467268623025,16.786661614247823,6.148282097649186
2022-06-16,NTB,52,KOTA MATARAM,5271,527538,2639,465,1042,0.881453089635249,0.43010752688172,17.620310723759,5.47008547008547
2022-06-13,NTB,52,LOMBOK BARAT,5201,742655,3710,346,403,0.465896008240704,0.0,9.326145552560646,28.771929824561404
2022-06-14,NTB,52,LOMBOK BARAT,5201,742655,3710,333,377,0.448391244925302,0.0,8.975741239892184,26.752767527675275
2022-06-15,NTB,52,LOMBOK BARAT,5201,742655,3710,351,472,0.472628609515859,0.0,9.460916442048518,31.31955484896661
2022-06-16,NTB,52,LOMBOK BARAT,5201,742655,3710,339,453,0.456470366455487,0.0,9.137466307277627,30.05008347245409
2022-06-13,NTB,52,LOMBOK TENGAH,5202,995458,4977,315,407,0.316437258025954,0.0,6.329113924050633,3.316326530612245
2022-06-14,NTB,52,LOMBOK TENGAH,5202,995458,4977,345,431,0.346574139742711,0.0,6.931886678722121,3.0023094688221708
2022-06-15,NTB,52,LOMBOK TENGAH,5202,995458,4977,315,264,0.316437258025954,0.0,6.329113924050633,2.756892230576441
2022-06-16,NTB,52,LOMBOK TENGAH,5202,995458,4977,338,276,0.339542200675468,0.0,6.791239702632108,1.9002375296912115
2022-06-13,NTB,52,LOMBOK TIMUR,5203,1255768,6279,430,836,0.342419937440674,0.0,6.848224239528587,54.7787610619469
2022-06-14,NTB,52,LOMBOK TIMUR,5203,1255768,6279,427,899,0.340030961132948,0.0,6.800445930880714,55.564924114671165
2022-06-15,NTB,52,LOMBOK TIMUR,5203,1255768,6279,416,930,0.331271381337954,0.0,6.625258799171843,56.30323679727428
2022-06-16,NTB,52,LOMBOK TIMUR,5203,1255768,6279,472,943,0.375865605748833,0.0,7.517120560598821,54.15986949429038
2022-06-13,NTB,52,LOMBOK UTARA,5208,231278,1155,150,74,0.648570119077474,0.0,12.987012987012983,2.941176470588235
2022-06-14,NTB,52,LOMBOK UTARA,5208,231278,1155,153,79,0.661541521459023,0.0,13.246753246753244,2.2988505747126435
2022-06-15,NTB,52,LOMBOK UTARA,5208,231278,1155,142,77,0.613979712726675,0.0,12.294372294372296,3.067484662576687
2022-06-16,NTB,52,LOMBOK UTARA,5208,231278,1155,141,77,0.609655911932825,0.0,12.207792207792208,1.8633540372670807
2022-06-13,NTB,52,SUMBAWA,5204,480920,2408,191,137,0.397155452050237,0.523560209424084,7.931893687707642,10.612244897959185
2022-06-14,NTB,52,SUMBAWA,5204,480920,2408,235,197,0.488646760375946,0.425531914893617,9.759136212624584,9.615384615384617
2022-06-15,NTB,52,SUMBAWA,5204,480920,2408,224,214,0.465773933294519,0.446428571428571,9.30232558139535,12.459016393442624
2022-06-16,NTB,52,SUMBAWA,5204,480920,2408,242,230,0.5032021957914,0.826446280991736,10.04983388704319,11.180124223602483
2022-06-13,NTB,52,SUMBAWA BARAT,5207,164583,826,104,82,0.631900013974712,0.0,12.590799031477,3.125
2022-06-14,NTB,52,SUMBAWA BARAT,5207,164583,826,68,45,0.413165393752696,0.0,8.232445520581114,4.705882352941177
2022-06-15,NTB,52,SUMBAWA BARAT,5207,164583,826,57,46,0.346329815351525,0.0,6.900726392251816,4.054054054054054
2022-06-16,NTB,52,SUMBAWA BARAT,5207,164583,826,62,49,0.376709623715694,0.0,7.506053268765134,4.938271604938271
2022-06-13,NTT,53,ALOR,5307,209155,1043,102,26,0.487676603475891,0.980392156862745,9.77948226270374,2.459016393442623
2022-06-14,NTT,53,ALOR,5307,209155,1043,92,23,0.439865171762568,1.08695652173913,8.820709491850431,2.608695652173913
2022-06-15,NTT,53,ALOR,5307,209155,1043,96,42,0.458989744447898,1.04166666666667,9.204218600191757,1.6666666666666667
2022-06-16,NTT,53,ALOR,5307,209155,1043,83,36,0.396834883220578,0.0,7.957813998082454,0.9523809523809524
2022-06-13,NTT,53,BELU,5306,229747,1148,195,151,0.848759722651438,0.0,16.986062717770032,0.3875968992248062
2022-06-14,NTT,53,BELU,5306,229747,1148,203,164,0.883580634349959,0.492610837438424,17.682926829268293,0.7518796992481203
2022-06-15,NTT,53,BELU,5306,229747,1148,208,167,0.905343704161534,0.961538461538462,18.118466898954704,0.7662835249042145
2022-06-16,NTT,53,BELU,5306,229747,1148,202,159,0.879228020387644,0.99009900990099,17.59581881533101,0.823045267489712
2022-06-13,NTT,53,ENDE,5311,275722,273,266,259,0.96473984665714,0.37593984962406,97.43589743589745,3.374233128834356
2022-06-14,NTT,53,ENDE,5311,275722,273,246,247,0.892203016081415,0.40650406504065,90.10989010989012,3.606557377049181
2022-06-15,NTT,53,ENDE,5311,275722,273,241,247,0.874068808437484,0.4149377593361,88.27838827838828,3.061224489795918
2022-06-16,NTT,53,ENDE,5311,275722,273,207,172,0.750756196458752,0.483091787439614,75.82417582417582,2.82258064516129
2022-06-13,NTT,53,FLORES TIMUR,5309,261613,1309,159,117,0.607767962601247,0.628930817610063,12.146676852559208,8.571428571428571
2022-06-14,NTT,53,FLORES TIMUR,5309,261613,1309,179,142,0.684216762928448,0.558659217877095,13.674560733384263,7.234042553191489
2022-06-15,NTT,53,FLORES TIMUR,5309,261613,1309,179,141,0.684216762928448,1.11731843575419,13.674560733384263,5.652173913043479
2022-06-16,NTT,53,FLORES TIMUR,5309,261613,1309,219,194,0.83711436358285,0.91324200913242,16.730328495034378,6.071428571428571
2022-06-13,NTT,53,KOTA KUPANG,5371,469725,469,932,1829,1.98413965618181,0.751072961373391,198.72068230277185,3.9695945945945934
2022-06-14,NTT,53,KOTA KUPANG,5371,469725,469,857,1761,1.82447176539465,0.58343057176196,182.72921108742003,3.75
2022-06-15,NTT,53,KOTA KUPANG,5371,469725,469,891,1769,1.89685454255149,0.561167227833894,189.97867803837957,3.217391304347826
2022-06-16,NTT,53,KOTA KUPANG,5371,469725,469,927,1737,1.97349513012933,0.539374325782093,197.6545842217484,1.9793459552495696
2022-06-13,NTT,53,KUPANG,5303,407791,2037,283,83,0.693982947146945,0.353356890459364,13.892979872361316,3.746397694524496
2022-06-14,NTT,53,KUPANG,5303,407791,2037,278,87,0.681721764335162,0.0,13.647520864015709,2.8735632183908044
2022-06-15,NTT,53,KUPANG,5303,407791,2037,281,92,0.689078474022232,0.355871886120996,13.794796269023074,2.318840579710145
2022-06-16,NTT,53,KUPANG,5303,407791,2037,266,75,0.652294925586882,0.75187969924812,13.058419243986256,0.9316770186335404
2022-06-13,NTT,53,LEMBATA,5308,151147,756,72,34,0.476357453340126,1.38888888888889,9.523809523809524,2.2988505747126435
2022-06-14,NTT,53,LEMBATA,5308,151147,756,65,36,0.43004492315428,0.0,8.597883597883598,1.2987012987012987
2022-06-15,NTT,53,LEMBATA,5308,151147,756,63,36,0.41681277167261,0.0,8.333333333333332,0.0
2022-06-16,NTT,53,LEMBATA,5308,151147,756,68,37,0.449893150376786,0.0,8.994708994708994,1.2658227848101269
2022-06-13,NTT,53,MALAKA,5321,200436,1001,102,4,0.508890618451775,0.980392156862745,10.18981018981019,1.680672268907563
2022-06-14,NTT,53,MALAKA,5321,200436,1001,104,3,0.518868865872398,0.0,10.38961038961039,0.8130081300813009
2022-06-15,NTT,53,MALAKA,5321,200436,1001,96,3,0.478955876189906,0.0,9.59040959040959,0.8695652173913043
2022-06-16,NTT,53,MALAKA,5321,200436,1001,96,5,0.478955876189906,0.0,9.59040959040959,0.8771929824561403
2022-06-13,NTT,53,MANGGARAI,5313,352361,1764,146,50,0.414347785367847,0.0,8.276643990929704,2.13903743315508
2022-06-14,NTT,53,MANGGARAI,5313,352361,1764,153,62,0.434213775077264,0.0,8.673469387755102,2.955665024630542
2022-06-15,NTT,53,MANGGARAI,5313,352361,1764,124,46,0.351911817709678,0.0,7.029478458049887,2.395209580838324
2022-06-16,NTT,53,MANGGARAI,5313,352361,1764,118,42,0.334883826530178,0.0,6.6893424036281175,2.564102564102564
2022-06-13,NTT,53,MANGGARAI BARAT,5315,292650,1463,254,529,0.867930975568085,0.78740157480315,17.361585782638414,5.621301775147929
2022-06-14,NTT,53,MANGGARAI BARAT,5315,292650,1463,274,489,0.936271997266359,0.364963503649635,18.72863978127136,4.31266846361186
2022-06-15,NTT,53,MANGGARAI BARAT,5315,292650,1463,244,417,0.833760464718948,0.0,16.67805878332194,4.2042042042042045
2022-06-16,NTT,53,MANGGARAI BARAT,5315,292650,1463,276,382,0.943106099436187,0.0,18.865345181134654,3.35195530726257
2022-06-13,NTT,53,MANGGARAI TIMUR,5319,294779,1477,80,1,0.271389753001401,0.0,5.416384563303995,4.950495049504951
2022-06-14,NTT,53,MANGGARAI TIMUR,5319,294779,1477,80,1,0.271389753001401,0.0,5.416384563303995,3.96039603960396
2022-06-15,NTT,53,MANGGARAI TIMUR,5319,294779,1477,74,7,0.251035521526296,0.0,5.010155721056194,1.0526315789473684
2022-06-16,NTT,53,MANGGARAI TIMUR,5319,294779,1477,77,7,0.261212637263848,0.0,5.213270142180095,1.0309278350515465
2022-06-13,NTT,53,NAGEKEO,5318,149750,749,76,22,0.507512520868113,0.0,10.14686248331108,4.0
2022-06-14,NTT,53,NAGEKEO,5318,149750,749,72,26,0.480801335559265,0.0,9.612817089452603,4.081632653061225
2022-06-15,NTT,53,NAGEKEO,5318,149750,749,65,15,0.434056761268781,0.0,8.678237650200266,4.395604395604396
2022-06-16,NTT,53,NAGEKEO,5318,149750,749,58,15,0.387312186978297,0.0,7.74365821094793,4.651162790697675
2022-06-13,NTT,53,NGADA,5312,169243,168,56,9,0.33088517693494,0.0,33.33333333333333,1.5384615384615383
2022-06-14,NTT,53,NGADA,5312,169243,168,55,7,0.324976513061102,0.0,32.73809523809524,3.0303030303030303
2022-06-15,NTT,53,NGADA,5312,169243,168,59,15,0.348611168556454,0.0,35.11904761904761,1.3888888888888888
2022-06-16,NTT,53,NGADA,5312,169243,168,65,17,0.384063151799484,0.0,38.69047619047619,1.2987012987012987
2022-06-13,NTT,53,ROTE NDAO,5314,192752,966,179,169,0.928654436789242,0.0,18.530020703933747,13.559322033898304
2022-06-14,NTT,53,ROTE NDAO,5314,192752,966,171,168,0.88715032788246,0.0,17.70186335403727,13.91304347826087
2022-06-15,NTT,53,ROTE NDAO,5314,192752,966,166,154,0.861210259815722,0.0,17.184265010351968,14.545454545454543
2022-06-16,NTT,53,ROTE NDAO,5314,192752,966,105,47,0.544741429401511,0.0,10.869565217391305,3.0534351145038165
2022-06-13,NTT,53,SABU RAIJUA,5320,105118,525,36,0,0.342472269259309,5.55555555555556,6.857142857142858,6.382978723404255
2022-06-14,NTT,53,SABU RAIJUA,5320,105118,525,33,0,0.3139329134877,3.03030303030303,6.285714285714287,4.651162790697675
2022-06-15,NTT,53,SABU RAIJUA,5320,105118,525,27,0,0.256854201944481,3.7037037037037,5.142857142857142,0.0
2022-06-16,NTT,53,SABU RAIJUA,5320,105118,525,26,0,0.247341083353945,3.84615384615385,4.9523809523809526,0.0
2022-06-13,NTT,53,SIKKA,5310,324276,1624,434,441,1.33836608321307,0.0,26.72413793103448,0.7561436672967864
2022-06-14,NTT,53,SIKKA,5310,324276,1624,440,478,1.35686884012385,0.0,27.093596059113302,0.7366482504604052
2022-06-15,NTT,53,SIKKA,5310,324276,1624,449,469,1.38462297549001,0.0,27.647783251231527,0.7246376811594203
2022-06-16,NTT,53,SIKKA,5310,324276,1624,424,414,1.30752815502843,0.0,26.108374384236456,0.9596928982725528
2022-06-13,NTT,53,SUMBA BARAT,5301,135381,679,100,56,0.738656089111471,0.0,14.727540500736378,0.0
2022-06-14,NTT,53,SUMBA BARAT,5301,135381,679,93,56,0.686950162873668,0.0,13.696612665684832,0.0
2022-06-15,NTT,53,SUMBA BARAT,5301,135381,679,104,57,0.768202332675929,0.0,15.316642120765833,0.0
2022-06-16,NTT,53,SUMBA BARAT,5301,135381,679,102,66,0.7534292108937,0.0,15.022091310751104,0.8620689655172413
2022-06-13,NTT,53,SUMBA BARAT DAYA,5317,364267,1820,211,19,0.579245443589455,0.0,11.593406593406591,0.8
2022-06-14,NTT,53,SUMBA BARAT DAYA,5317,364267,1820,204,21,0.560028770105445,0.0,11.20879120879121,1.2
2022-06-15,NTT,53,SUMBA BARAT DAYA,5317,364267,1820,201,22,0.551793052898012,0.0,11.043956043956044,0.823045267489712
2022-06-16,NTT,53,SUMBA BARAT DAYA,5317,364267,1820,200,16,0.549047813828867,0.0,10.989010989010987,0.823045267489712
2022-06-13,NTT,53,SUMBA TENGAH,5316,75568,378,57,39,0.754287529112852,3.50877192982456,15.07936507936508,8.450704225352112
2022-06-14,NTT,53,SUMBA TENGAH,5316,75568,378,49,23,0.648422612746136,4.08163265306122,12.962962962962962,8.064516129032258
2022-06-15,NTT,53,SUMBA TENGAH,5316,75568,378,50,24,0.661655727291976,6.0,13.227513227513226,10.0
2022-06-16,NTT,53,SUMBA TENGAH,5316,75568,378,47,23,0.621956383654457,6.38297872340426,12.433862433862434,10.526315789473683
2022-06-13,NTT,53,SUMBA TIMUR,5302,267443,266,225,278,0.84130076315327,0.0,84.58646616541353,1.7241379310344829
2022-06-14,NTT,53,SUMBA TIMUR,5302,267443,266,195,245,0.729127328066167,0.0,73.30827067669173,1.937984496124031
2022-06-15,NTT,53,SUMBA TIMUR,5302,267443,266,206,243,0.770257587598105,0.0,77.44360902255639,1.858736059479554
2022-06-16,NTT,53,SUMBA TIMUR,5302,267443,266,228,257,0.85251810666198,0.43859649122807,85.71428571428571,2.097902097902098
2022-06-13,NTT,53,TIMOR TENGAH SELATAN,5304,473686,2366,204,48,0.43066503970985,0.490196078431373,8.622147083685546,2.5
2022-06-14,NTT,53,TIMOR TENGAH SELATAN,5304,473686,2366,198,64,0.417998420894854,0.505050505050505,8.368554522400675,2.3904382470119523
2022-06-15,NTT,53,TIMOR TENGAH SELATAN,5304,473686,2366,210,64,0.443331658524846,0.476190476190476,8.875739644970414,1.509433962264151
2022-06-16,NTT,53,TIMOR TENGAH SELATAN,5304,473686,2366,197,64,0.415887317759022,0.50761421319797,8.326289095519865,1.984126984126984
2022-06-13,NTT,53,TIMOR TENGAH UTARA,5305,260338,1302,162,27,0.6222679747098,0.0,12.442396313364055,0.0
2022-06-14,NTT,53,TIMOR TENGAH UTARA,5305,260338,1302,160,29,0.614585654034371,0.0,12.288786482334867,0.0
2022-06-15,NTT,53,TIMOR TENGAH UTARA,5305,260338,1302,151,26,0.580015210994937,0.0,11.597542242703533,0.0
2022-06-16,NTT,53,TIMOR TENGAH UTARA,5305,260338,1302,136,24,0.522397805929215,0.0,10.44546850998464,0.0
2022-06-13,PAPUA,94,ASMAT,9415,103453,518,44,34,0.425313910664746,0.0,8.494208494208493,0.0
2022-06-14,PAPUA,94,ASMAT,9415,103453,518,39,29,0.376982784452843,0.0,7.5289575289575295,0.0
2022-06-15,PAPUA,94,ASMAT,9415,103453,518,34,28,0.32865165824094,0.0,6.563706563706563,0.0
2022-06-16,PAPUA,94,ASMAT,9415,103453,518,32,14,0.309319207756179,0.0,6.177606177606178,0.0
2022-06-13,PAPUA,94,BIAK NUMFOR,9409,150676,154,295,171,1.95784331944039,0.0,191.5584415584416,0.8522727272727272
